dataset,spectrum_id,query_id,true compound name if available,true SMILES,true InChIKey,true molecular formula,PFAS class/subclass if available,precursor m/z,ion mode,adduct,number of candidates,FragAnnotor true rank,FragAnnotor top-1 candidate SMILES,FragAnnotor top-1 candidate InChIKey,FragAnnotor top-1 score,FragAnnotor status,FragAnnotor native_or_fallback,CFM-ID true rank,CFM-ID top-1 candidate SMILES,CFM-ID top-1 candidate InChIKey,CFM-ID top-1 score,CFM-ID status,CFM-ID native_or_fallback,SIRIUS true rank,SIRIUS top-1 candidate SMILES,SIRIUS top-1 candidate InChIKey,SIRIUS top-1 score,SIRIUS status,SIRIUS native_or_fallback,MS2DeepScore true rank,MS2DeepScore top-1 candidate SMILES,MS2DeepScore top-1 candidate InChIKey,MS2DeepScore top-1 score,MS2DeepScore status,MS2DeepScore native_or_fallback,top-1 Tanimoto similarity,whether FragAnnotor beats CFM-ID,rank improvement over CFM-ID,whether FragAnnotor beats SIRIUS,rank improvement over SIRIUS,whether FragAnnotor beats MS2DeepScore,rank improvement over MS2DeepScore,failure category if applicable
PFAS,LS52b8e4f0a2cd,LS52b8e4f0a2cd,MK-274,NC(=O)c1nc(-c2cccc(-c3cc(F)ccc3OCC(F)(F)C(F)(F)F)c2)n[nH]1,OWSLGPREZQMVQP-UHFFFAOYSA-N,C18H12F6N4O2,PFCA,429.0792,negative,[M-H]-,463,181.0,Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,NOOCSNJCXJYGPE-UHFFFAOYSA-N,0.6757919466900368,completed,precomputed_external_real_scores,65.0,Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,NOOCSNJCXJYGPE-UHFFFAOYSA-N,0.7951484602637116,completed,precomputed_external_cfmid4_scores,114.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.1625,False,-116.0,False,-67.0,False,,missed_top10
PFAS,LS5840ed51c369,LS5840ed51c369,CLPFOS,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,TXNZTTQBKZRWQR-UHFFFAOYSA-N,C8HClF16O3S,PFSM,514.89996,negative,[M-H]-,463,1.0,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,TXNZTTQBKZRWQR-UHFFFAOYSA-N,0.674225051219218,completed,precomputed_external_real_scores,1.0,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,TXNZTTQBKZRWQR-UHFFFAOYSA-N,0.8521884165867025,completed,precomputed_external_cfmid4_scores,147.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,1.0,False,0.0,True,146.0,False,,
PFAS,LS5f2541c7fde6,LS5f2541c7fde6,5mPFOA,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,HDWNCRCOUUAYQG-UHFFFAOYSA-N,C8HF15O2,PFCA,413.0,negative,[M-H]-,463,6.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CXZGQIAOTKWCDB-UHFFFAOYSA-N,0.49669763683303475,completed,precomputed_external_real_scores,65.0,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2,ZETBBVYSBABLHL-UHFFFAOYSA-N,0.2551840322167234,completed,precomputed_external_cfmid4_scores,48.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.7142857142857143,True,59.0,True,42.0,False,,top10_only
PFAS,LS6403d511f997,LS6403d511f997,MK-274,NC(=O)c1nc(-c2cccc(-c3cc(F)ccc3OCC(F)(F)C(F)(F)F)c2)n[nH]1,OWSLGPREZQMVQP-UHFFFAOYSA-N,C18H12F6N4O2,PFCA,429.0792,negative,[M-H]-,463,3.0,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,LKJPYSCBVHEWIU-KRWDZBQOSA-N,0.6414983789829688,completed,precomputed_external_real_scores,3.0,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,LKJPYSCBVHEWIU-KRWDZBQOSA-N,0.92300420183922,completed,precomputed_external_cfmid4_scores,114.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.15730337078651685,False,0.0,True,111.0,False,,not_top1_but_top5
PFAS,LS65221fc6d286,LS65221fc6d286,5mPFOA,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,HDWNCRCOUUAYQG-UHFFFAOYSA-N,C8HF15O2,PFCA,413.0,negative,[M-H]-,463,8.0,Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)NCC(=O)NCC(F)(F)F,MLBZKOGAMRTSKP-UHFFFAOYSA-N,0.45706438350058726,completed,precomputed_external_real_scores,68.0,Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)NCC(=O)NCC(F)(F)F,MLBZKOGAMRTSKP-UHFFFAOYSA-N,0.4764381492892828,completed,precomputed_external_cfmid4_scores,48.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.08108108108108109,True,60.0,True,40.0,False,,top10_only
PFAS,LS6814783e35c9,LS6814783e35c9,TFA,O=C(O)C(F)(F)F,DTQVDTLACAAQTR-UHFFFAOYSA-N,C2HF3O2,PFCA,112.98528,negative,[M-H]-,463,13.0,Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)NCC(=O)NCC(F)(F)F,MLBZKOGAMRTSKP-UHFFFAOYSA-N,0.5175029754696748,completed,precomputed_external_real_scores,9.0,Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)NCC(=O)NCC(F)(F)F,MLBZKOGAMRTSKP-UHFFFAOYSA-N,0.5505712860581541,completed,precomputed_external_cfmid4_scores,30.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.09375,False,-4.0,True,17.0,False,,missed_top10
PFAS,LS68765a3292a4,LS68765a3292a4,MK-812,COC1COCCC1NC1CCC(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)(C(C)C)C1,MTMDXAIUENDNDL-UHFFFAOYSA-N,C24H34F3N3O3,PFCA,468.24795,negative,[M-H]-,463,1.0,COC1COCCC1NC1CCC(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)(C(C)C)C1,MTMDXAIUENDNDL-UHFFFAOYSA-N,0.4882167118447418,completed,precomputed_external_real_scores,1.0,COC1COCCC1NC1CCC(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)(C(C)C)C1,MTMDXAIUENDNDL-UHFFFAOYSA-N,0.655762350968373,completed,precomputed_external_cfmid4_scores,102.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,1.0,False,0.0,True,101.0,False,,
PFAS,LS6c5ae75b8591,LS6c5ae75b8591,PharmaGSID_48510,O=C(O)c1cccc(N(Cc2cccnc2)c2ccc(OC(F)F)c(OC(F)F)c2)c1,GLUDVMFRXKAGHO-UHFFFAOYSA-N,C21H16F4N2O4,PFCA,435.097343,negative,[M-H]-,463,2.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.44655320344627936,completed,precomputed_external_real_scores,2.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.7211607607903294,completed,precomputed_external_cfmid4_scores,44.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.09090909090909091,False,0.0,True,42.0,False,,not_top1_but_top5
PFAS,LS6ec003f697ab,LS6ec003f697ab,Perfluorobutylsulphonamide,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FUVKFLJWBHVMHX-UHFFFAOYSA-N,C4H2F9NO2S,PFSM,297.959,negative,[M-H]-,463,4.0,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(F)(F)F)n1,HWATZEJQIXKWQS-UHFFFAOYSA-N,0.3498725339813814,completed,precomputed_external_real_scores,3.0,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(F)(F)F)n1,HWATZEJQIXKWQS-UHFFFAOYSA-N,0.4089225473265521,completed,precomputed_external_cfmid4_scores,36.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.10344827586206896,False,-1.0,True,32.0,False,,not_top1_but_top5
PFAS,LS6f01794f6125,LS6f01794f6125,Perfluorobutylsulphonamide,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FUVKFLJWBHVMHX-UHFFFAOYSA-N,C4H2F9NO2S,PFSM,297.959,negative,[M-H]-,463,6.0,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(F)(F)F)n1,HWATZEJQIXKWQS-UHFFFAOYSA-N,0.35025676055034444,completed,precomputed_external_real_scores,5.0,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(F)(F)F)n1,HWATZEJQIXKWQS-UHFFFAOYSA-N,0.3867669317261871,completed,precomputed_external_cfmid4_scores,36.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.10344827586206896,False,-1.0,True,30.0,False,,top10_only
PFAS,LS7146b8892dfc,LS7146b8892dfc,Lansoprazole,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,MJIHNNLFOKEZEW-UHFFFAOYSA-N,C16H14F3N3O2S,PFSM,368.0686,negative,[M-H]-,463,13.0,O=C(O)C(F)(F)C(F)(F)F,LRMSQVBRUNSOJL-UHFFFAOYSA-N,0.15249729650884747,completed,precomputed_external_real_scores,12.0,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2CCC(F)(F)F)n1,LTUNNEGNEKBSEH-UHFFFAOYSA-N,0.2753150840397439,completed,precomputed_external_cfmid4_scores,96.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.06896551724137931,False,-1.0,True,83.0,False,,missed_top10
PFAS,LS733967654531,LS733967654531,62FTA,O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,LRWIIEJPCFNNCZ-UHFFFAOYSA-N,C8H3F13O2,PFCA,377.0,negative,[M-H]-,463,2.0,COc1nc(NC(=O)NS(=O)(=O)c2ccccc2C(F)(F)F)nc(C(F)(F)F)n1,KVEQCVKVIFQSGC-UHFFFAOYSA-N,0.47755551374510236,completed,precomputed_external_real_scores,107.0,COc1nc(NC(=O)NS(=O)(=O)c2ccccc2C(F)(F)F)nc(C(F)(F)F)n1,KVEQCVKVIFQSGC-UHFFFAOYSA-N,0.4949049375151112,completed,precomputed_external_cfmid4_scores,88.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.09836065573770492,True,105.0,True,86.0,False,,not_top1_but_top5
PFAS,LS78fdfd0df801,LS78fdfd0df801,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecanesulphonic acid",O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ALVYVCQIFHTIRD-UHFFFAOYSA-N,C10H5F17O3S,PFSM,526.9615,negative,[M-H]-,463,1.0,O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ALVYVCQIFHTIRD-UHFFFAOYSA-N,0.655120690677834,completed,precomputed_external_real_scores,3.0,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,RZEKVGVHFLEQIL-UHFFFAOYSA-N,0.7215682988570398,completed,precomputed_external_cfmid4_scores,7.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,1.0,True,2.0,True,6.0,False,,
PFAS,LS79daaa8d941e,LS79daaa8d941e,TFA,O=C(O)C(F)(F)F,DTQVDTLACAAQTR-UHFFFAOYSA-N,C2HF3O2,PFCA,112.98521,negative,[M-H]-,463,2.0,Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)NCC(=O)NCC(F)(F)F,MLBZKOGAMRTSKP-UHFFFAOYSA-N,0.5125023832812109,completed,precomputed_external_real_scores,5.0,Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)NCC(=O)NCC(F)(F)F,MLBZKOGAMRTSKP-UHFFFAOYSA-N,0.5468446910069379,completed,precomputed_external_cfmid4_scores,30.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.09375,True,3.0,True,28.0,False,,not_top1_but_top5
PFAS,LS7ba5c20509b8,LS7ba5c20509b8,Flutolanil,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,PTCGDEVVHUXTMP-UHFFFAOYSA-N,C17H16F3NO2,PFCA,322.106,negative,[M-H]-,463,1.0,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,PTCGDEVVHUXTMP-UHFFFAOYSA-N,0.48130534966279603,completed,precomputed_external_real_scores,2.0,O=C(O)c1cccc(C(F)(F)F)c1,FQXQBFUUVCDIRK-UHFFFAOYSA-N,0.6570127909778423,completed,precomputed_external_cfmid4_scores,118.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,1.0,True,1.0,True,117.0,False,,
PFAS,LS7bb84af44f8b,LS7bb84af44f8b,Apalutamide,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,HJBWBFZLDZWPHF-UHFFFAOYSA-N,C21H15F4N5O2S,PFCA,476.081,negative,[M-H]-,463,43.0,CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],BGZZWXTVIYUUEY-UHFFFAOYSA-N,0.2642508419214517,completed,precomputed_external_real_scores,11.0,O=C(O)C(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,AFDRCEOKCOUICI-UHFFFAOYSA-N,0.2137525165486337,completed,precomputed_external_cfmid4_scores,50.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.14705882352941177,False,-32.0,True,7.0,False,,missed_top10
PFAS,LS848784f828bb,LS848784f828bb,3-Trifluoromethyl-4-nitrophenol,O=[N+]([O-])c1ccc(O)cc1C(F)(F)F,ZEFMBAFMCSYJOO-UHFFFAOYSA-N,C7H4F3NO3,fluorotelomer_or_ether_pfas,206.0071,negative,[M-H]-,463,2.0,Nc1nc2ccc(OC(F)(F)F)cc2s1,FTALBRSUTCGOEG-UHFFFAOYSA-N,0.1768923275971801,completed,precomputed_external_real_scores,185.0,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)C(F)(F)F,XPHPBNGAXWJHHP-UHFFFAOYSA-N,0.2116778820416859,completed,precomputed_external_cfmid4_scores,183.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.13725490196078433,True,183.0,True,181.0,False,,not_top1_but_top5
PFAS,LS863317188ff3,LS863317188ff3,"N-(2-Fluorenyl)-2,2,2-trifluoroacetamide",O=C(Nc1ccc2c(c1)Cc1ccccc1-2)C(F)(F)F,XPHPBNGAXWJHHP-UHFFFAOYSA-N,C15H10F3NO,other_pfas,276.064172,negative,[M-H]-,463,117.0,Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)NCC(=O)NCC(F)(F)F,MLBZKOGAMRTSKP-UHFFFAOYSA-N,0.5215974491433727,completed,precomputed_external_real_scores,38.0,Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)NCC(=O)NCC(F)(F)F,MLBZKOGAMRTSKP-UHFFFAOYSA-N,0.5641209114818903,completed,precomputed_external_cfmid4_scores,169.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.14634146341463414,False,-79.0,True,52.0,False,,missed_top10
PFAS,LS8b02f25fd437,LS8b02f25fd437,N-methylperfluorooctane sulfonamidoacetic acid (N-MeFOSAA),CN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,QNDHIRFIMVNHBN-UHFFFAOYSA-N,C11H6F17NO4S,PFSM,569.9673,negative,[M-H]-,463,4.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,UZUFPBIDKMEQEQ-UHFFFAOYSA-N,0.5810699116972152,completed,precomputed_external_real_scores,133.0,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1SC(F)(F)F,FQXWEKADCSXYOC-UHFFFAOYSA-N,0.647540448929543,completed,precomputed_external_cfmid4_scores,123.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.35294117647058826,True,129.0,True,119.0,False,,not_top1_but_top5
PFAS,LS8eba43d9f8b7,LS8eba43d9f8b7,Apalutamide,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,HJBWBFZLDZWPHF-UHFFFAOYSA-N,C21H15F4N5O2S,PFCA,476.081,negative,[M-H]-,463,4.0,CNC(=O)N(C)c1nnc(C(F)(F)F)s1,BBJPZPLAZVZTGR-UHFFFAOYSA-N,0.3701166229772578,completed,precomputed_external_real_scores,3.0,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,WXCXUHSOUPDCQV-UHFFFAOYSA-N,0.2995252111460753,completed,precomputed_external_cfmid4_scores,50.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.1566265060240964,False,-1.0,True,46.0,False,,not_top1_but_top5
PFAS,LS91977123a9bb,LS91977123a9bb,3-Trifluoromethyl-4-nitrophenol,O=[N+]([O-])c1ccc(O)cc1C(F)(F)F,ZEFMBAFMCSYJOO-UHFFFAOYSA-N,C7H4F3NO3,fluorotelomer_or_ether_pfas,206.0071,negative,[M-H]-,463,8.0,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC(F)F)cc(OC(F)F)n1,ZTYVMAQSHCZXLF-UHFFFAOYSA-N,0.36009561503310383,completed,precomputed_external_real_scores,187.0,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,VHOGYURTWQBHIL-UHFFFAOYSA-N,0.3223774709256482,completed,precomputed_external_cfmid4_scores,183.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.1044776119402985,True,179.0,True,175.0,False,,top10_only
PFAS,LS931c803815ae,LS931c803815ae,Fipronil,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,ZOCSXAVNDGMNBV-UHFFFAOYSA-N,C12H4Cl2F6N4OS,PFSM,434.9314,negative,[M-H]-,463,4.0,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,DMDGGSIALPNSEE-UHFFFAOYSA-N,0.7326685422091548,completed,precomputed_external_real_scores,6.0,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,DMDGGSIALPNSEE-UHFFFAOYSA-N,0.7887690944233902,completed,precomputed_external_cfmid4_scores,187.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.14285714285714285,True,2.0,True,183.0,False,,not_top1_but_top5
PFAS,LS94dbfdebdafb,LS94dbfdebdafb,82FTS,O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ALVYVCQIFHTIRD-UHFFFAOYSA-N,C10H5F17O3S,fluorotelomer_or_ether_pfas,526.96051,negative,[M-H]-,463,1.0,O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ALVYVCQIFHTIRD-UHFFFAOYSA-N,0.8113827225084531,completed,precomputed_external_real_scores,1.0,O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ALVYVCQIFHTIRD-UHFFFAOYSA-N,0.9167235656443936,completed,precomputed_external_cfmid4_scores,7.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,1.0,False,0.0,True,6.0,False,,
PFAS,LS96dc644a383d,LS96dc644a383d,Flurtamone,CNC1=C(c2cccc(C(F)(F)F)c2)C(=O)C(c2ccccc2)O1,NYRMIJKDBAQCHC-UHFFFAOYSA-N,C18H14F3NO2,PFCA,332.0904,negative,[M-H]-,463,1.0,CNC1=C(c2cccc(C(F)(F)F)c2)C(=O)C(c2ccccc2)O1,NYRMIJKDBAQCHC-UHFFFAOYSA-N,0.5372742854827665,completed,precomputed_external_real_scores,1.0,CNC1=C(c2cccc(C(F)(F)F)c2)C(=O)C(c2ccccc2)O1,NYRMIJKDBAQCHC-UHFFFAOYSA-N,0.774548570965533,completed,precomputed_external_cfmid4_scores,108.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,1.0,False,0.0,True,107.0,False,,
PFAS,LS98bc71748408,LS98bc71748408,Flutolanil,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,PTCGDEVVHUXTMP-UHFFFAOYSA-N,C17H16F3NO2,PFCA,322.106,negative,[M-H]-,463,2.0,O=C(O)c1cccc(C(F)(F)F)c1,FQXQBFUUVCDIRK-UHFFFAOYSA-N,0.625976455343481,completed,precomputed_external_real_scores,3.0,O=C(O)c1cccc(C(F)(F)F)c1,FQXQBFUUVCDIRK-UHFFFAOYSA-N,0.9902262043620566,completed,precomputed_external_cfmid4_scores,118.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.26,True,1.0,True,116.0,False,,not_top1_but_top5
PFAS,LS9b14344f5baa,LS9b14344f5baa,Lansoprazole,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,MJIHNNLFOKEZEW-UHFFFAOYSA-N,C16H14F3N3O2S,PFSM,368.0686,negative,[M-H]-,463,9.0,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,0.1540558946342992,completed,precomputed_external_real_scores,10.0,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2CCC(F)(F)F)n1,LTUNNEGNEKBSEH-UHFFFAOYSA-N,0.2752762172626831,completed,precomputed_external_cfmid4_scores,96.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.1643835616438356,True,1.0,True,87.0,False,,top10_only
