spectrum_id,candidate_formula,sirius_native_formula_score_raw,sirius_native_formula_rank,sirius_native_status,error_message,sirius_source_file,sirius_native_formula_score,sirius_command
2,C30H36O3S,231.0979189617657,8.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_2/0_casmi_spec_2_CASMI_SPEC_2/formula_candidates.tsv,1.1400738784421764e-05,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_2.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_2 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
2,C23H36N6OS2,231.0978887437063,9.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_2/0_casmi_spec_2_CASMI_SPEC_2/formula_candidates.tsv,6.828758627626691e-06,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_2.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_2 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
2,C26H41BrN2O,231.09784360968848,10.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_2/0_casmi_spec_2_CASMI_SPEC_2/formula_candidates.tsv,0.0,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_2.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_2 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
3,C17H25N3O2S,12.518877220931062,1.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_3/0_casmi_spec_3_CASMI_SPEC_3/formula_candidates.tsv,1.0,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_3.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_3 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
3,C25H21N,11.897689096006442,2.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_3/0_casmi_spec_3_CASMI_SPEC_3/formula_candidates.tsv,0.8399406322722464,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_3.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_3 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
3,C15H19F2N7,11.560899081914345,3.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_3/0_casmi_spec_3_CASMI_SPEC_3/formula_candidates.tsv,0.753161129333191,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_3.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_3 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
3,C20H21N3O2,11.551742089472576,4.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_3/0_casmi_spec_3_CASMI_SPEC_3/formula_candidates.tsv,0.7508016791735551,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_3.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_3 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
3,C14H26FN3O3S,10.574212684034894,5.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_3/0_casmi_spec_3_CASMI_SPEC_3/formula_candidates.tsv,0.4989251021887185,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_3.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_3 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
3,C17H22FN3O3,10.333650182302344,6.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_3/0_casmi_spec_3_CASMI_SPEC_3/formula_candidates.tsv,0.43694020521247484,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_3.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_3 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
3,C13H21N9S,9.873040580028071,7.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_3/0_casmi_spec_3_CASMI_SPEC_3/formula_candidates.tsv,0.31825654280618115,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_3.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_3 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
3,C19H26ClNO2,9.032493293186828,8.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_3/0_casmi_spec_3_CASMI_SPEC_3/formula_candidates.tsv,0.10167566838361543,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_3.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_3 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
3,C14H23F2N3O4,9.006801645629348,9.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_3/0_casmi_spec_3_CASMI_SPEC_3/formula_candidates.tsv,0.09505579157184683,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_3.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_3 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
3,C13H25N3O7,8.63789147331019,10.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_3/0_casmi_spec_3_CASMI_SPEC_3/formula_candidates.tsv,0.0,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_3.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_3 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
4,C17H26FN9O6,84.54627179185725,1.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_4/0_casmi_spec_4_CASMI_SPEC_4/formula_candidates.tsv,1.0,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_4.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_4 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
4,C22H26FN7O4,84.54627179185725,2.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_4/0_casmi_spec_4_CASMI_SPEC_4/formula_candidates.tsv,1.0,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_4.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_4 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
4,C19H27F2N7O5,84.54627179185725,3.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_4/0_casmi_spec_4_CASMI_SPEC_4/formula_candidates.tsv,1.0,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_4.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_4 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
4,C25H25N7O3,83.91808377572497,4.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_4/0_casmi_spec_4_CASMI_SPEC_4/formula_candidates.tsv,0.8422454267326764,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_4.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_4 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
4,C20H25N9O5,83.91808377572497,5.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_4/0_casmi_spec_4_CASMI_SPEC_4/formula_candidates.tsv,0.8422454267326764,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_4.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_4 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
4,C19H29N5O9,83.82834807143806,6.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_4/0_casmi_spec_4_CASMI_SPEC_4/formula_candidates.tsv,0.8197104254701834,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_4.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_4 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
4,C24H29N3O7,82.62437526711213,7.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_4/0_casmi_spec_4_CASMI_SPEC_4/formula_candidates.tsv,0.5173611111020092,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_4.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_4 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
4,C21H30FN3O8,82.21891015900395,8.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_4/0_casmi_spec_4_CASMI_SPEC_4/formula_candidates.tsv,0.4155381322139104,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_4.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_4 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
4,C17H26F5N7O3,81.20274658016027,9.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_4/0_casmi_spec_4_CASMI_SPEC_4/formula_candidates.tsv,0.16035266602614845,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_4.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_4 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
4,C16H27FN11O3P,80.56421280541008,10.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_4/0_casmi_spec_4_CASMI_SPEC_4/formula_candidates.tsv,0.0,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_4.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_4 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
5,,,,no_formula_candidates,,,,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_5.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_5 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
6,C30H46O7,118.891000520825,1.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_6/0_casmi_spec_6_CASMI_SPEC_6/formula_candidates.tsv,1.0,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_6.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_6 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
6,C26H42N6O5,109.21753813562094,2.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_6/0_casmi_spec_6_CASMI_SPEC_6/formula_candidates.tsv,0.14264398957518085,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_6.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_6 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
6,C27H38N10O,109.21753813562094,3.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_6/0_casmi_spec_6_CASMI_SPEC_6/formula_candidates.tsv,0.14264398957518085,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_6.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_6 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
6,C22H38N12O3,109.21753813562094,4.0,available,,/home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_6/0_casmi_spec_6_CASMI_SPEC_6/formula_candidates.tsv,0.14264398957518085,/home/zhome/opt/sirius-4.9.15-headless/bin/sirius -i /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/single_inputs/casmi_spec_6.mgf -o /home/zhome/ec_structure/github_export/FragAnnotor/results/native_sirius_casmi/sirius_project_single/casmi_spec_6 --recompute --cores 4 formula -c 10 -E CHNOPSClBrIF --compound-timeout 45
